run_id,trial_id,scenario,name,timestamp,detail
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r06,S4-AWS-4,burst_released,2026-09-08T14:54:36.392949385Z,start_channel=closed
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r06,S4-AWS-4,burst_finished,2026-09-08T14:54:37.42901045Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r06,S4-AWS-4,tasks_finished,2026-09-08T14:54:37.838449389Z,tasks=4
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r06,S4-AWS-4,derivative_verified,2026-09-08T14:54:37.864355138Z,bytes=67940 webp=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r06,S4-AWS-4,health_after,2026-09-08T14:54:38.086316349Z,stable=true healthy=4
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r06,S4-AWS-2,trial_started,2026-09-08T14:54:38.109021298Z,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r06,S4-AWS-2,health_before,2026-09-08T14:54:38.331599902Z,stable=true healthy=2
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r06,S4-AWS-2,tasks_prepared,2026-09-08T14:54:38.434934822Z,tasks=2
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r06,S4-AWS-2,derivative_deleted,2026-09-08T14:54:38.454861057Z,result=success
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r06,S4-AWS-2,cold_checked,2026-09-08T14:54:38.46956471Z,missing=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r06,S4-AWS-2,burst_ready,2026-09-08T14:54:38.469866412Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r06,S4-AWS-2,burst_released,2026-09-08T14:54:38.469882564Z,start_channel=closed
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r06,S4-AWS-2,burst_finished,2026-09-08T14:54:39.493449973Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r06,S4-AWS-2,tasks_finished,2026-09-08T14:54:39.597135249Z,tasks=2
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r06,S4-AWS-2,derivative_verified,2026-09-08T14:54:39.623081388Z,bytes=67940 webp=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r06,S4-AWS-2,health_after,2026-09-08T14:54:39.842783523Z,stable=true healthy=2
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r06,S4-AWS-1-CONTROL,trial_started,2026-09-08T14:54:39.864570041Z,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r06,S4-AWS-1-CONTROL,health_before,2026-09-08T14:54:40.076367849Z,stable=true healthy=1
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r06,S4-AWS-1-CONTROL,tasks_prepared,2026-09-08T14:54:40.080656052Z,tasks=1
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r06,S4-AWS-1-CONTROL,derivative_deleted,2026-09-08T14:54:40.102116538Z,result=success
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r06,S4-AWS-1-CONTROL,cold_checked,2026-09-08T14:54:40.11505316Z,missing=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r06,S4-AWS-1-CONTROL,burst_ready,2026-09-08T14:54:40.115263894Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r06,S4-AWS-1-CONTROL,burst_released,2026-09-08T14:54:40.115278384Z,start_channel=closed
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r06,S4-AWS-1-CONTROL,burst_finished,2026-09-08T14:54:41.21491526Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r06,S4-AWS-1-CONTROL,tasks_finished,2026-09-08T14:54:41.217081235Z,tasks=1
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r06,S4-AWS-1-CONTROL,derivative_verified,2026-09-08T14:54:41.244394177Z,bytes=67940 webp=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r06,S4-AWS-1-CONTROL,health_after,2026-09-08T14:54:41.473595963Z,stable=true healthy=1
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r07,S4-AWS-1-CONTROL,trial_started,2026-09-08T14:54:41.497232014Z,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r07,S4-AWS-1-CONTROL,health_before,2026-09-08T14:54:41.705041091Z,stable=true healthy=1
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r07,S4-AWS-1-CONTROL,tasks_prepared,2026-09-08T14:54:41.707049558Z,tasks=1
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r07,S4-AWS-1-CONTROL,derivative_deleted,2026-09-08T14:54:41.726358303Z,result=success
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r07,S4-AWS-1-CONTROL,cold_checked,2026-09-08T14:54:41.739387721Z,missing=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r07,S4-AWS-1-CONTROL,burst_ready,2026-09-08T14:54:41.739622221Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r07,S4-AWS-1-CONTROL,burst_released,2026-09-08T14:54:41.739636118Z,start_channel=closed
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r07,S4-AWS-1-CONTROL,burst_finished,2026-09-08T14:54:42.800903725Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r07,S4-AWS-1-CONTROL,tasks_finished,2026-09-08T14:54:42.802743034Z,tasks=1
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r07,S4-AWS-1-CONTROL,derivative_verified,2026-09-08T14:54:42.823250088Z,bytes=67940 webp=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r07,S4-AWS-1-CONTROL,health_after,2026-09-08T14:54:43.042815838Z,stable=true healthy=1
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r07,S4-AWS-2,trial_started,2026-09-08T14:54:43.066473041Z,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r07,S4-AWS-2,health_before,2026-09-08T14:54:43.280712809Z,stable=true healthy=2
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r07,S4-AWS-2,tasks_prepared,2026-09-08T14:54:43.38437369Z,tasks=2
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r07,S4-AWS-2,derivative_deleted,2026-09-08T14:54:43.406089076Z,result=success
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r07,S4-AWS-2,cold_checked,2026-09-08T14:54:43.418026482Z,missing=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r07,S4-AWS-2,burst_ready,2026-09-08T14:54:43.418234754Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r07,S4-AWS-2,burst_released,2026-09-08T14:54:43.418244638Z,start_channel=closed
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r07,S4-AWS-2,burst_finished,2026-09-08T14:54:44.419855754Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r07,S4-AWS-2,tasks_finished,2026-09-08T14:54:44.625212618Z,tasks=2
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r07,S4-AWS-2,derivative_verified,2026-09-08T14:54:44.649087493Z,bytes=67940 webp=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r07,S4-AWS-2,health_after,2026-09-08T14:54:44.884670976Z,stable=true healthy=2
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r07,S4-AWS-4,trial_started,2026-09-08T14:54:44.911905217Z,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r07,S4-AWS-4,health_before,2026-09-08T14:54:45.146754195Z,stable=true healthy=4
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r07,S4-AWS-4,tasks_prepared,2026-09-08T14:54:45.45561633Z,tasks=4
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r07,S4-AWS-4,derivative_deleted,2026-09-08T14:54:45.474338208Z,result=success
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r07,S4-AWS-4,cold_checked,2026-09-08T14:54:45.488109866Z,missing=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r07,S4-AWS-4,burst_ready,2026-09-08T14:54:45.488376617Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r07,S4-AWS-4,burst_released,2026-09-08T14:54:45.488393961Z,start_channel=closed
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r07,S4-AWS-4,burst_finished,2026-09-08T14:54:46.488806285Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r07,S4-AWS-4,tasks_finished,2026-09-08T14:54:46.800605933Z,tasks=4
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r07,S4-AWS-4,derivative_verified,2026-09-08T14:54:46.828507563Z,bytes=67940 webp=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r07,S4-AWS-4,health_after,2026-09-08T14:54:47.049682742Z,stable=true healthy=4
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r08,S4-AWS-4,trial_started,2026-09-08T14:54:47.106406998Z,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r08,S4-AWS-4,health_before,2026-09-08T14:54:47.335680012Z,stable=true healthy=4
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r08,S4-AWS-4,tasks_prepared,2026-09-08T14:54:47.647407726Z,tasks=4
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r08,S4-AWS-4,derivative_deleted,2026-09-08T14:54:47.672031676Z,result=success
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r08,S4-AWS-4,cold_checked,2026-09-08T14:54:47.684304839Z,missing=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r08,S4-AWS-4,burst_ready,2026-09-08T14:54:47.684529015Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r08,S4-AWS-4,burst_released,2026-09-08T14:54:47.684541814Z,start_channel=closed
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r08,S4-AWS-4,burst_finished,2026-09-08T14:54:48.65214254Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r08,S4-AWS-4,tasks_finished,2026-09-08T14:54:48.964615367Z,tasks=4
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r08,S4-AWS-4,derivative_verified,2026-09-08T14:54:48.990027076Z,bytes=67940 webp=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r08,S4-AWS-4,health_after,2026-09-08T14:54:49.213634109Z,stable=true healthy=4
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r08,S4-AWS-2,trial_started,2026-09-08T14:54:49.24155587Z,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r08,S4-AWS-2,health_before,2026-09-08T14:54:49.463715993Z,stable=true healthy=2
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r08,S4-AWS-2,tasks_prepared,2026-09-08T14:54:49.567218008Z,tasks=2
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r08,S4-AWS-2,derivative_deleted,2026-09-08T14:54:49.585322877Z,result=success
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r08,S4-AWS-2,cold_checked,2026-09-08T14:54:49.597960902Z,missing=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r08,S4-AWS-2,burst_ready,2026-09-08T14:54:49.598181651Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r08,S4-AWS-2,burst_released,2026-09-08T14:54:49.598198712Z,start_channel=closed
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r08,S4-AWS-2,burst_finished,2026-09-08T14:54:50.67807827Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r08,S4-AWS-2,tasks_finished,2026-09-08T14:54:50.781502312Z,tasks=2
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r08,S4-AWS-2,derivative_verified,2026-09-08T14:54:50.810648078Z,bytes=67940 webp=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r08,S4-AWS-2,health_after,2026-09-08T14:54:51.024056459Z,stable=true healthy=2
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r08,S4-AWS-1-CONTROL,trial_started,2026-09-08T14:54:51.051912256Z,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r08,S4-AWS-1-CONTROL,health_before,2026-09-08T14:54:51.283046342Z,stable=true healthy=1
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r08,S4-AWS-1-CONTROL,tasks_prepared,2026-09-08T14:54:51.28501092Z,tasks=1
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r08,S4-AWS-1-CONTROL,derivative_deleted,2026-09-08T14:54:51.302883781Z,result=success
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r08,S4-AWS-1-CONTROL,cold_checked,2026-09-08T14:54:51.315460802Z,missing=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r08,S4-AWS-1-CONTROL,burst_ready,2026-09-08T14:54:51.315680782Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r08,S4-AWS-1-CONTROL,burst_released,2026-09-08T14:54:51.315690689Z,start_channel=closed
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r08,S4-AWS-1-CONTROL,burst_finished,2026-09-08T14:54:52.413596026Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r08,S4-AWS-1-CONTROL,tasks_finished,2026-09-08T14:54:52.416003957Z,tasks=1
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r08,S4-AWS-1-CONTROL,derivative_verified,2026-09-08T14:54:52.438525948Z,bytes=67940 webp=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r08,S4-AWS-1-CONTROL,health_after,2026-09-08T14:54:52.661462077Z,stable=true healthy=1
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r09,S4-AWS-1-CONTROL,trial_started,2026-09-08T14:54:52.686253762Z,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r09,S4-AWS-1-CONTROL,health_before,2026-09-08T14:54:52.91457584Z,stable=true healthy=1
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r09,S4-AWS-1-CONTROL,tasks_prepared,2026-09-08T14:54:52.916978151Z,tasks=1
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r09,S4-AWS-1-CONTROL,derivative_deleted,2026-09-08T14:54:52.940248272Z,result=success
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r09,S4-AWS-1-CONTROL,cold_checked,2026-09-08T14:54:52.952620533Z,missing=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r09,S4-AWS-1-CONTROL,burst_ready,2026-09-08T14:54:52.952977471Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r09,S4-AWS-1-CONTROL,burst_released,2026-09-08T14:54:52.95298785Z,start_channel=closed
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r09,S4-AWS-1-CONTROL,burst_finished,2026-09-08T14:54:54.04492246Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r09,S4-AWS-1-CONTROL,tasks_finished,2026-09-08T14:54:54.04725962Z,tasks=1
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r09,S4-AWS-1-CONTROL,derivative_verified,2026-09-08T14:54:54.070046531Z,bytes=67940 webp=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r09,S4-AWS-1-CONTROL,health_after,2026-09-08T14:54:54.291710488Z,stable=true healthy=1
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r09,S4-AWS-2,trial_started,2026-09-08T14:54:54.317043786Z,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r09,S4-AWS-2,health_before,2026-09-08T14:54:54.55830369Z,stable=true healthy=2
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r09,S4-AWS-2,tasks_prepared,2026-09-08T14:54:54.661804616Z,tasks=2
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r09,S4-AWS-2,derivative_deleted,2026-09-08T14:54:54.68234677Z,result=success
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r09,S4-AWS-2,cold_checked,2026-09-08T14:54:54.693995597Z,missing=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r09,S4-AWS-2,burst_ready,2026-09-08T14:54:54.694215431Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r09,S4-AWS-2,burst_released,2026-09-08T14:54:54.694243957Z,start_channel=closed
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r09,S4-AWS-2,burst_finished,2026-09-08T14:54:55.706003293Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r09,S4-AWS-2,tasks_finished,2026-09-08T14:54:55.809740769Z,tasks=2
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r09,S4-AWS-2,derivative_verified,2026-09-08T14:54:55.834947437Z,bytes=67940 webp=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r09,S4-AWS-2,health_after,2026-09-08T14:54:56.063628336Z,stable=true healthy=2
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r09,S4-AWS-4,trial_started,2026-09-08T14:54:56.091283321Z,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r09,S4-AWS-4,health_before,2026-09-08T14:54:56.318088898Z,stable=true healthy=4
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r09,S4-AWS-4,tasks_prepared,2026-09-08T14:54:56.626531251Z,tasks=4
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r09,S4-AWS-4,derivative_deleted,2026-09-08T14:54:56.64799448Z,result=success
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r09,S4-AWS-4,cold_checked,2026-09-08T14:54:56.659879796Z,missing=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r09,S4-AWS-4,burst_ready,2026-09-08T14:54:56.660120217Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r09,S4-AWS-4,burst_released,2026-09-08T14:54:56.660147132Z,start_channel=closed
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r09,S4-AWS-4,burst_finished,2026-09-08T14:54:57.690786508Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r09,S4-AWS-4,tasks_finished,2026-09-08T14:54:58.004113841Z,tasks=4
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r09,S4-AWS-4,derivative_verified,2026-09-08T14:54:58.026501155Z,bytes=67940 webp=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r09,S4-AWS-4,health_after,2026-09-08T14:54:58.259820496Z,stable=true healthy=4
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r10,S4-AWS-4,trial_started,2026-09-08T14:54:58.292078416Z,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r10,S4-AWS-4,health_before,2026-09-08T14:54:58.514826122Z,stable=true healthy=4
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r10,S4-AWS-4,tasks_prepared,2026-09-08T14:54:58.826610345Z,tasks=4
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r10,S4-AWS-4,derivative_deleted,2026-09-08T14:54:58.850147743Z,result=success
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r10,S4-AWS-4,cold_checked,2026-09-08T14:54:58.864538383Z,missing=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r10,S4-AWS-4,burst_ready,2026-09-08T14:54:58.864806194Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r10,S4-AWS-4,burst_released,2026-09-08T14:54:58.864822432Z,start_channel=closed
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r10,S4-AWS-4,burst_finished,2026-09-08T14:54:59.869180951Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r10,S4-AWS-4,tasks_finished,2026-09-08T14:55:00.203109932Z,tasks=4
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r10,S4-AWS-4,derivative_verified,2026-09-08T14:55:00.231190084Z,bytes=67940 webp=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-4-r10,S4-AWS-4,health_after,2026-09-08T14:55:00.537400188Z,stable=true healthy=4
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r10,S4-AWS-2,trial_started,2026-09-08T14:55:00.578661423Z,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r10,S4-AWS-2,health_before,2026-09-08T14:55:00.797934039Z,stable=true healthy=2
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r10,S4-AWS-2,tasks_prepared,2026-09-08T14:55:00.901512661Z,tasks=2
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r10,S4-AWS-2,derivative_deleted,2026-09-08T14:55:00.923552211Z,result=success
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r10,S4-AWS-2,cold_checked,2026-09-08T14:55:00.936065974Z,missing=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r10,S4-AWS-2,burst_ready,2026-09-08T14:55:00.936274963Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r10,S4-AWS-2,burst_released,2026-09-08T14:55:00.936289973Z,start_channel=closed
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r10,S4-AWS-2,burst_finished,2026-09-08T14:55:02.71436358Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r10,S4-AWS-2,tasks_finished,2026-09-08T14:55:02.824787071Z,tasks=2
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r10,S4-AWS-2,derivative_verified,2026-09-08T14:55:02.851738632Z,bytes=67940 webp=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-2-r10,S4-AWS-2,health_after,2026-09-08T14:55:03.093812048Z,stable=true healthy=2
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r10,S4-AWS-1-CONTROL,trial_started,2026-09-08T14:55:03.12635596Z,
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r10,S4-AWS-1-CONTROL,health_before,2026-09-08T14:55:03.343590467Z,stable=true healthy=1
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r10,S4-AWS-1-CONTROL,tasks_prepared,2026-09-08T14:55:03.34600132Z,tasks=1
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r10,S4-AWS-1-CONTROL,derivative_deleted,2026-09-08T14:55:03.36558693Z,result=success
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r10,S4-AWS-1-CONTROL,cold_checked,2026-09-08T14:55:03.377714084Z,missing=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r10,S4-AWS-1-CONTROL,burst_ready,2026-09-08T14:55:03.377930289Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r10,S4-AWS-1-CONTROL,burst_released,2026-09-08T14:55:03.377939452Z,start_channel=closed
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r10,S4-AWS-1-CONTROL,burst_finished,2026-09-08T14:55:04.489074609Z,requests=100
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r10,S4-AWS-1-CONTROL,tasks_finished,2026-09-08T14:55:04.491566904Z,tasks=1
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r10,S4-AWS-1-CONTROL,derivative_verified,2026-09-08T14:55:04.514294114Z,bytes=67940 webp=true
retained-ad80a58dee07,retained-ad80a58dee07-S4-AWS-1-CONTROL-r10,S4-AWS-1-CONTROL,health_after,2026-09-08T14:55:04.73608794Z,stable=true healthy=1
